Order ID,Product Name,Category,Price (INR),Quantity Sold,Total Sales (INR),Order Date,Payment Method,Customer Rating,Month,Year,Profit (INR),Discount %,Customer Segment,Region
ORD00656,Laptop,Electronics,33027.63,2,66055.26,31-08-2024,COD,1.5,August,2024,13211.052,25,Retail,East
ORD00657,Shampoo,Beauty,44953.24,5,224766.2,27-07-2024,Wallet,1.1,July,2024,44953.24,8,Wholesale,South
ORD00658,Jacket,Clothing,47047.23,5,235236.15,17-11-2024,Wallet,3,November,2024,47047.23,25,Online,West
ORD00659,Headphones,Electronics,34358.78,3,103076.34,28-09-2024,Net Banking,2.4,September,2024,20615.268,27,Online,North
ORD00660,Lipstick,Beauty,12779.59,5,63897.95,24-11-2024,Credit Card,2.8,November,2024,12779.59,20,Online,South
ORD00661,Cookbook,Books,30878.47,5,154392.35,11-07-2024,UPI,2.5,July,2024,30878.47,29,Wholesale,East
ORD00662,Face Cream,Beauty,24227.24,1,24227.24,01-03-2024,Debit Card,2.7,March,2024,4845.448,11,Retail,South
ORD00663,Jeans,Clothing,15282.31,4,61129.24,17-06-2024,Net Banking,2.1,June,2024,12225.848,17,Wholesale,South
ORD00664,Lipstick,Beauty,46933.96,1,46933.96,03-06-2024,Debit Card,2.5,June,2024,9386.792,25,Retail,South
ORD00665,Perfume,Beauty,14622.12,1,14622.12,02-01-2025,Credit Card,4.9,January,2025,2924.424,14,Retail,East
ORD00666,Cookbook,Books,34830.28,4,139321.12,13-11-2024,Credit Card,2.9,November,2024,27864.224,30,Wholesale,West
ORD00667,Perfume,Beauty,43118.19,5,215590.95,17-01-2025,Net Banking,4,January,2025,43118.19,11,Retail,South
ORD00668,Cookbook,Books,29885.36,3,89656.08,04-05-2024,Debit Card,4.1,May,2024,17931.216,18,Retail,South
ORD00669,Educational Book,Books,7728.33,5,38641.65,28-06-2024,COD,3.9,June,2024,7728.33,30,Online,North
ORD00670,Cookware Set,Home & Kitchen,36096.74,5,180483.7,22-01-2025,Net Banking,1.8,January,2025,36096.74,9,Retail,East
ORD00671,T-Shirt,Clothing,19275.66,4,77102.64,17-04-2024,Net Banking,1.8,April,2024,15420.528,7,Wholesale,South
ORD00672,Sofa Cover,Home & Kitchen,15387.59,4,61550.36,23-09-2024,Wallet,1,September,2024,12310.072,27,Wholesale,East
ORD00673,Smartphone,Electronics,23806.64,1,23806.64,02-03-2024,Debit Card,2.5,March,2024,4761.328,15,Retail,South
ORD00674,Hair Dryer,Beauty,28568.97,1,28568.97,02-07-2024,Debit Card,1,July,2024,5713.794,15,Online,West
ORD00675,Laptop,Electronics,40753.52,1,40753.52,01-03-2024,Debit Card,4.2,March,2024,8150.704,22,Online,West
ORD00676,Tablet,Electronics,38571.81,4,154287.24,16-03-2024,COD,1.2,March,2024,30857.448,19,Retail,South
ORD00677,Smartphone,Electronics,25161.91,5,125809.55,04-05-2024,Wallet,3.4,May,2024,25161.91,16,Retail,West
ORD00678,Perfume,Beauty,12124.19,3,36372.57,21-11-2024,Debit Card,4.7,November,2024,7274.514,13,Wholesale,South
ORD00679,Educational Book,Books,2013.64,3,6040.92,13-03-2024,UPI,3.8,March,2024,1208.184,14,Retail,West
ORD00680,Bedsheet,Home & Kitchen,6002.25,3,18006.75,04-10-2024,COD,3.5,October,2024,3601.35,30,Online,North
ORD00681,Self-Help Book,Books,31332.42,4,125329.68,08-09-2024,Credit Card,1.4,September,2024,25065.936,16,Retail,North
ORD00682,Bedsheet,Home & Kitchen,17539.19,1,17539.19,07-07-2024,Wallet,3.9,July,2024,3507.838,21,Wholesale,North
ORD00683,Fiction Novel,Books,14865.47,2,29730.94,23-08-2024,UPI,1.6,August,2024,5946.188,10,Wholesale,East
ORD00684,Dress,Clothing,48130.6,5,240653,23-11-2024,UPI,4,November,2024,48130.6,11,Wholesale,East
ORD00685,Educational Book,Books,8970.27,3,26910.81,21-06-2024,COD,1.1,June,2024,5382.162,18,Wholesale,North
ORD00686,Headphones,Electronics,14359.73,2,28719.46,22-06-2024,UPI,4.4,June,2024,5743.892,17,Wholesale,East
ORD00687,Perfume,Beauty,17009.73,4,68038.92,12-11-2024,Debit Card,3.7,November,2024,13607.784,12,Retail,West
ORD00688,T-Shirt,Clothing,10385.24,2,20770.48,22-03-2024,UPI,4.7,March,2024,4154.096,14,Retail,South
ORD00689,Tablet,Electronics,28261.1,2,56522.2,26-01-2025,Wallet,4.3,January,2025,11304.44,13,Retail,South
ORD00690,Jeans,Clothing,23320.94,2,46641.88,02-05-2024,Wallet,3.2,May,2024,9328.376,22,Retail,South
ORD00691,T-Shirt,Clothing,16038,5,80190,20-12-2024,Credit Card,2.3,December,2024,16038,30,Wholesale,North
ORD00692,Sneakers,Clothing,43719.71,5,218598.55,12-11-2024,UPI,3.4,November,2024,43719.71,6,Online,East
ORD00693,Cookbook,Books,19669.48,2,39338.96,17-05-2024,Wallet,2,May,2024,7867.792,9,Retail,West
ORD00694,Lipstick,Beauty,27396.01,1,27396.01,20-03-2024,COD,4.9,March,2024,5479.202,9,Online,West
ORD00695,Jacket,Clothing,13763.17,5,68815.85,22-05-2024,Wallet,3.6,May,2024,13763.17,10,Retail,North
ORD00696,Cookware Set,Home & Kitchen,6421.63,2,12843.26,05-03-2024,Net Banking,1.5,March,2024,2568.652,23,Retail,West
ORD00697,Self-Help Book,Books,4617.2,4,18468.8,19-03-2024,UPI,3.8,March,2024,3693.76,12,Online,West
ORD00698,T-Shirt,Clothing,6022.31,5,30111.55,09-08-2024,Credit Card,3.5,August,2024,6022.31,20,Wholesale,West
ORD00699,Face Cream,Beauty,38968.52,4,155874.08,04-11-2024,Net Banking,3.9,November,2024,31174.816,17,Retail,West
ORD00700,Laptop,Electronics,20435.34,5,102176.7,17-10-2024,Credit Card,3.8,October,2024,20435.34,5,Retail,East
ORD00701,Tablet,Electronics,25115.71,2,50231.42,18-08-2024,Wallet,2.5,August,2024,10046.284,26,Retail,West
ORD00702,Headphones,Electronics,36115.48,1,36115.48,13-04-2024,UPI,3,April,2024,7223.096,24,Online,South
ORD00703,Table Lamp,Home & Kitchen,13372.74,2,26745.48,08-09-2024,Wallet,1.7,September,2024,5349.096,21,Wholesale,North
ORD00704,Educational Book,Books,32472.59,1,32472.59,27-03-2024,Wallet,1,March,2024,6494.518,11,Online,East
ORD00705,Fiction Novel,Books,12097.46,5,60487.3,21-05-2024,COD,4.2,May,2024,12097.46,29,Online,West
ORD00706,Cookbook,Books,34446.42,3,103339.26,27-02-2024,UPI,2.4,February,2024,20667.852,17,Wholesale,East
ORD00707,Educational Book,Books,13420.4,4,53681.6,26-12-2024,COD,4.7,December,2024,10736.32,8,Online,West
ORD00708,Comic Book,Books,20686.94,3,62060.82,26-12-2024,Wallet,4.1,December,2024,12412.164,8,Wholesale,South
ORD00709,Headphones,Electronics,29418.33,2,58836.66,30-07-2024,COD,3.3,July,2024,11767.332,10,Retail,North
ORD00710,Self-Help Book,Books,6115.91,1,6115.91,14-05-2024,UPI,1.5,May,2024,1223.182,23,Wholesale,West
ORD00711,Self-Help Book,Books,33404.12,3,100212.36,21-08-2024,Debit Card,2.7,August,2024,20042.472,16,Retail,West
ORD00712,Jeans,Clothing,40046.19,2,80092.38,07-05-2024,UPI,1.2,May,2024,16018.476,26,Online,West
ORD00713,Self-Help Book,Books,22709.95,2,45419.9,24-10-2024,Credit Card,4,October,2024,9083.98,11,Online,West
ORD00714,Fiction Novel,Books,22315.58,1,22315.58,08-09-2024,UPI,2.6,September,2024,4463.116,14,Retail,North
ORD00715,Jeans,Clothing,47608.93,1,47608.93,25-02-2024,UPI,4.2,February,2024,9521.786,30,Online,North
ORD00716,Jacket,Clothing,19846.64,1,19846.64,09-08-2024,Net Banking,3.3,August,2024,3969.328,23,Wholesale,South
ORD00717,Fiction Novel,Books,5975.89,3,17927.67,01-09-2024,UPI,4.8,September,2024,3585.534,11,Retail,North
ORD00718,Fiction Novel,Books,49409.89,4,197639.56,26-09-2024,Net Banking,4.1,September,2024,39527.912,7,Online,West
ORD00719,Dress,Clothing,13885.05,5,69425.25,12-10-2024,Credit Card,3.5,October,2024,13885.05,17,Retail,South
ORD00720,Shampoo,Beauty,4080.78,3,12242.34,08-04-2024,Credit Card,4.9,April,2024,2448.468,17,Wholesale,South
ORD00721,Headphones,Electronics,27306.31,3,81918.93,18-03-2024,Credit Card,3.8,March,2024,16383.786,22,Wholesale,South
ORD00722,Cookware Set,Home & Kitchen,16580.24,5,82901.2,02-12-2024,Net Banking,4.6,December,2024,16580.24,30,Online,West
ORD00723,Comic Book,Books,12798.83,4,51195.32,06-11-2024,UPI,5,November,2024,10239.064,24,Wholesale,East
ORD00724,Educational Book,Books,18574.12,1,18574.12,14-10-2024,Wallet,3.3,October,2024,3714.824,12,Retail,West
ORD00725,Cookware Set,Home & Kitchen,30836.98,4,123347.92,14-02-2024,Wallet,1.1,February,2024,24669.584,13,Wholesale,North
ORD00726,Sneakers,Clothing,48620.13,4,194480.52,21-07-2024,Debit Card,1.9,July,2024,38896.104,11,Retail,North
ORD00727,Cookbook,Books,16390.44,2,32780.88,12-08-2024,Credit Card,4.2,August,2024,6556.176,5,Retail,West
ORD00728,Face Cream,Beauty,18862.01,3,56586.03,10-12-2024,Wallet,3,December,2024,11317.206,7,Wholesale,West
ORD00729,Smartwatch,Electronics,11448.28,1,11448.28,04-08-2024,Net Banking,3.6,August,2024,2289.656,17,Online,South
ORD00730,Hair Dryer,Beauty,24384.05,2,48768.1,26-07-2024,Debit Card,3,July,2024,9753.62,29,Wholesale,West
ORD00731,Perfume,Beauty,18179.43,1,18179.43,20-03-2024,Wallet,4.3,March,2024,3635.886,21,Retail,South
ORD00732,Cookware Set,Home & Kitchen,22430.51,1,22430.51,19-09-2024,Credit Card,4.5,September,2024,4486.102,29,Retail,North
ORD00733,Sofa Cover,Home & Kitchen,10241.78,2,20483.56,15-01-2025,Wallet,3.7,January,2025,4096.712,28,Wholesale,South
ORD00734,Dress,Clothing,17800.74,3,53402.22,05-11-2024,Wallet,2.9,November,2024,10680.444,5,Online,West
ORD00735,Comic Book,Books,16174.96,5,80874.8,19-02-2024,Credit Card,4.9,February,2024,16174.96,10,Online,North
ORD00736,Cookware Set,Home & Kitchen,2370.61,5,11853.05,08-06-2024,Debit Card,3.1,June,2024,2370.61,25,Retail,East
ORD00737,Hair Dryer,Beauty,139.85,3,419.55,14-09-2024,UPI,2,September,2024,83.91,10,Retail,South
ORD00738,Smartwatch,Electronics,2519.18,1,2519.18,01-12-2024,Net Banking,2.4,December,2024,503.836,30,Online,North
ORD00739,Hair Dryer,Beauty,32626.32,4,130505.28,21-10-2024,UPI,2.9,October,2024,26101.056,16,Wholesale,South
ORD00740,Smartphone,Electronics,14636.55,3,43909.65,09-05-2024,Credit Card,3.6,May,2024,8781.93,17,Retail,North
ORD00741,Face Cream,Beauty,19549.44,5,97747.2,07-08-2024,Wallet,1.7,August,2024,19549.44,17,Retail,North
ORD00742,Headphones,Electronics,37195.73,2,74391.46,28-11-2024,UPI,2.7,November,2024,14878.292,19,Online,South
ORD00743,Sofa Cover,Home & Kitchen,34821.93,3,104465.79,20-10-2024,Credit Card,4.4,October,2024,20893.158,25,Wholesale,East
ORD00744,Lipstick,Beauty,28630.92,4,114523.68,18-01-2025,Credit Card,4.2,January,2025,22904.736,20,Online,North
ORD00745,T-Shirt,Clothing,25059.36,5,125296.8,07-03-2024,UPI,2.4,March,2024,25059.36,26,Wholesale,North
ORD00746,Sofa Cover,Home & Kitchen,47795.34,1,47795.34,13-12-2024,COD,2.3,December,2024,9559.068,25,Wholesale,North
ORD00747,Sneakers,Clothing,36918.2,4,147672.8,28-02-2024,Wallet,3.2,February,2024,29534.56,15,Wholesale,East
ORD00748,Lipstick,Beauty,3394.38,3,10183.14,26-06-2024,UPI,3.5,June,2024,2036.628,9,Retail,East
ORD00749,Smartphone,Electronics,11142.38,5,55711.9,07-08-2024,Credit Card,3.3,August,2024,11142.38,8,Online,West
ORD00750,Cookware Set,Home & Kitchen,18602.85,5,93014.25,25-10-2024,UPI,4.3,October,2024,18602.85,7,Online,South
ORD00751,Jacket,Clothing,13557.11,5,67785.55,25-05-2024,Net Banking,1.3,May,2024,13557.11,23,Wholesale,East
ORD00752,Mixer Grinder,Home & Kitchen,13559.18,1,13559.18,11-08-2024,Debit Card,1,August,2024,2711.836,24,Retail,South
ORD00753,Tablet,Electronics,41926.03,2,83852.06,01-02-2025,COD,3.6,February,2025,16770.412,29,Retail,West
ORD00754,Lipstick,Beauty,12930.46,4,51721.84,30-12-2024,Net Banking,1.9,December,2024,10344.368,22,Online,South
ORD00755,Laptop,Electronics,37355.59,3,112066.77,08-07-2024,Wallet,1.7,July,2024,22413.354,19,Retail,East
ORD00756,Lipstick,Beauty,18385.32,5,91926.6,15-05-2024,UPI,3.8,May,2024,18385.32,13,Retail,South
ORD00757,Cookbook,Books,5299.58,4,21198.32,27-08-2024,Debit Card,2.8,August,2024,4239.664,21,Wholesale,East
ORD00758,Educational Book,Books,7649.41,4,30597.64,16-04-2024,UPI,1.6,April,2024,6119.528,18,Retail,South
ORD00759,Mixer Grinder,Home & Kitchen,36950.98,4,147803.92,07-10-2024,Debit Card,3,October,2024,29560.784,19,Wholesale,East
ORD00760,Comic Book,Books,2136.99,1,2136.99,07-09-2024,Net Banking,2.2,September,2024,427.398,5,Online,East
ORD00761,Sofa Cover,Home & Kitchen,19693.93,5,98469.65,13-04-2024,Wallet,1.9,April,2024,19693.93,25,Retail,South
ORD00762,Sofa Cover,Home & Kitchen,16179.61,2,32359.22,11-11-2024,Debit Card,2.7,November,2024,6471.844,26,Online,West
ORD00763,Educational Book,Books,45910.23,4,183640.92,26-12-2024,Net Banking,1.6,December,2024,36728.184,26,Online,North
ORD00764,Lipstick,Beauty,6685.9,2,13371.8,20-02-2024,Debit Card,2,February,2024,2674.36,7,Retail,West
ORD00765,Self-Help Book,Books,2258.89,3,6776.67,12-09-2024,Wallet,2,September,2024,1355.334,20,Retail,South
ORD00766,Educational Book,Books,25282.52,1,25282.52,06-09-2024,Credit Card,4.5,September,2024,5056.504,27,Online,West
ORD00767,Shampoo,Beauty,11461.72,5,57308.6,06-11-2024,Debit Card,3,November,2024,11461.72,29,Retail,East
ORD00768,Shampoo,Beauty,17915.6,4,71662.4,28-08-2024,UPI,1.8,August,2024,14332.48,15,Wholesale,North
ORD00769,Lipstick,Beauty,22703.03,2,45406.06,06-05-2024,Net Banking,5,May,2024,9081.212,16,Wholesale,South
ORD00770,Headphones,Electronics,42210.82,2,84421.64,24-03-2024,Wallet,2.8,March,2024,16884.328,14,Retail,South
ORD00771,Sofa Cover,Home & Kitchen,7355.5,3,22066.5,27-01-2025,Net Banking,2,January,2025,4413.3,20,Online,South
ORD00772,Table Lamp,Home & Kitchen,13879,1,13879,12-06-2024,COD,2.5,June,2024,2775.8,12,Retail,North
ORD00773,Sofa Cover,Home & Kitchen,42604.95,5,213024.75,11-07-2024,Net Banking,3,July,2024,42604.95,10,Retail,East
ORD00774,Smartwatch,Electronics,31265.89,1,31265.89,20-06-2024,UPI,4.9,June,2024,6253.178,16,Online,South
ORD00775,Dress,Clothing,20020.83,5,100104.15,01-09-2024,Credit Card,1.8,September,2024,20020.83,28,Online,West
ORD00776,Cookbook,Books,24680.19,3,74040.57,21-05-2024,COD,3.5,May,2024,14808.114,25,Wholesale,South
ORD00777,Lipstick,Beauty,22254.17,4,89016.68,14-04-2024,Debit Card,3.8,April,2024,17803.336,12,Online,South
ORD00778,Fiction Novel,Books,4226.03,1,4226.03,07-09-2024,Debit Card,2.8,September,2024,845.206,30,Wholesale,South
ORD00779,Bedsheet,Home & Kitchen,46315.8,3,138947.4,24-05-2024,Wallet,2.4,May,2024,27789.48,8,Online,South
ORD00780,Smartwatch,Electronics,1320.32,3,3960.96,08-01-2025,Wallet,2,January,2025,792.192,30,Retail,East
ORD00781,Cookbook,Books,9772.82,4,39091.28,04-11-2024,UPI,3.1,November,2024,7818.256,12,Wholesale,West
ORD00782,Comic Book,Books,47666.18,1,47666.18,12-02-2024,UPI,2.3,February,2024,9533.236,30,Wholesale,East
ORD00783,Jeans,Clothing,7673.62,2,15347.24,13-06-2024,COD,4.6,June,2024,3069.448,22,Wholesale,West
ORD00784,Sofa Cover,Home & Kitchen,41671.06,2,83342.12,01-02-2025,UPI,2.3,February,2025,16668.424,9,Retail,South
ORD00785,Table Lamp,Home & Kitchen,15793.43,5,78967.15,22-09-2024,Net Banking,1.3,September,2024,15793.43,13,Retail,North
ORD00786,Lipstick,Beauty,6767.81,1,6767.81,27-12-2024,COD,2.1,December,2024,1353.562,8,Retail,East
ORD00787,Lipstick,Beauty,1011.22,5,5056.1,05-11-2024,Net Banking,4.7,November,2024,1011.22,26,Retail,North
ORD00788,Headphones,Electronics,13371.25,4,53485,05-07-2024,Credit Card,1.6,July,2024,10697,21,Retail,East
ORD00789,Jeans,Clothing,28972.11,2,57944.22,01-08-2024,Credit Card,2.1,August,2024,11588.844,13,Wholesale,South
ORD00790,Perfume,Beauty,17212.34,1,17212.34,06-02-2025,COD,3.5,February,2025,3442.468,5,Retail,East
ORD00791,Educational Book,Books,48742,1,48742,16-09-2024,UPI,1.1,September,2024,9748.4,25,Wholesale,South
ORD00792,Smartphone,Electronics,19117.36,3,57352.08,08-02-2025,COD,1.6,February,2025,11470.416,24,Retail,East
ORD00793,Tablet,Electronics,847.39,5,4236.95,15-12-2024,Net Banking,4,December,2024,847.39,17,Online,South
ORD00794,Mixer Grinder,Home & Kitchen,14796.32,2,29592.64,29-11-2024,Wallet,1.2,November,2024,5918.528,20,Wholesale,South
ORD00795,Face Cream,Beauty,5238.33,3,15714.99,24-10-2024,Wallet,1.6,October,2024,3142.998,17,Online,West
ORD00796,Mixer Grinder,Home & Kitchen,31430.94,5,157154.7,02-11-2024,Debit Card,4.6,November,2024,31430.94,18,Wholesale,South
ORD00797,Jeans,Clothing,27532.48,4,110129.92,09-04-2024,UPI,2.2,April,2024,22025.984,7,Online,West
ORD00798,Jeans,Clothing,41121.95,3,123365.85,20-02-2024,COD,1.4,February,2024,24673.17,10,Retail,South
ORD00799,Laptop,Electronics,12944.89,2,25889.78,10-04-2024,COD,1.9,April,2024,5177.956,22,Retail,North
ORD00800,T-Shirt,Clothing,4729.04,5,23645.2,09-09-2024,COD,4,September,2024,4729.04,23,Retail,South
ORD00801,Lipstick,Beauty,31512.97,2,63025.94,18-12-2024,COD,2.1,December,2024,12605.188,9,Wholesale,North
ORD00802,Smartwatch,Electronics,46891.65,3,140674.95,08-11-2024,Net Banking,2.9,November,2024,28134.99,19,Online,North
ORD00803,Dress,Clothing,34137.79,2,68275.58,23-09-2024,Net Banking,1.8,September,2024,13655.116,29,Retail,South
ORD00804,Table Lamp,Home & Kitchen,41000.91,4,164003.64,11-09-2024,UPI,4.5,September,2024,32800.728,6,Online,North
ORD00805,Laptop,Electronics,7672.34,4,30689.36,10-04-2024,UPI,1.1,April,2024,6137.872,14,Online,West
ORD00806,Educational Book,Books,25186.79,3,75560.37,22-02-2024,COD,3.8,February,2024,15112.074,28,Retail,East
ORD00807,Shampoo,Beauty,41285.25,1,41285.25,05-12-2024,COD,1.8,December,2024,8257.05,22,Retail,South
ORD00808,Shampoo,Beauty,30435.75,2,60871.5,09-04-2024,Credit Card,3.1,April,2024,12174.3,17,Online,North
ORD00809,Laptop,Electronics,45786.56,5,228932.8,22-12-2024,Wallet,1.4,December,2024,45786.56,9,Retail,South
ORD00810,Fiction Novel,Books,26700.19,3,80100.57,26-03-2024,COD,1.5,March,2024,16020.114,27,Retail,West
ORD00811,Sneakers,Clothing,27367.02,3,82101.06,03-07-2024,Wallet,1.4,July,2024,16420.212,28,Retail,South
ORD00812,Tablet,Electronics,17213.3,3,51639.9,21-04-2024,Net Banking,1.7,April,2024,10327.98,5,Wholesale,South
ORD00813,Mixer Grinder,Home & Kitchen,4084.62,5,20423.1,26-02-2024,UPI,4.3,February,2024,4084.62,26,Online,North
ORD00814,Table Lamp,Home & Kitchen,9213.55,4,36854.2,17-07-2024,COD,2.5,July,2024,7370.84,5,Online,West
ORD00815,T-Shirt,Clothing,6114.55,4,24458.2,27-08-2024,Debit Card,3.7,August,2024,4891.64,22,Wholesale,East
ORD00816,Comic Book,Books,21670.52,4,86682.08,09-04-2024,COD,4.6,April,2024,17336.416,19,Online,East
ORD00817,Face Cream,Beauty,37528.53,4,150114.12,21-01-2025,UPI,1.6,January,2025,30022.824,21,Retail,North
ORD00818,Smartphone,Electronics,46526.93,5,232634.65,20-12-2024,Net Banking,2.2,December,2024,46526.93,15,Online,South
ORD00819,Self-Help Book,Books,4042.56,2,8085.12,14-03-2024,Debit Card,3.7,March,2024,1617.024,25,Retail,North
ORD00820,Cookware Set,Home & Kitchen,35777.51,1,35777.51,23-12-2024,Net Banking,3.2,December,2024,7155.502,30,Wholesale,North
ORD00821,Bedsheet,Home & Kitchen,4160.52,2,8321.04,06-12-2024,Net Banking,3.8,December,2024,1664.208,29,Retail,North
ORD00822,Laptop,Electronics,20754.92,3,62264.76,10-08-2024,Debit Card,1.9,August,2024,12452.952,26,Online,South
ORD00823,Comic Book,Books,34460.43,2,68920.86,06-03-2024,COD,4.6,March,2024,13784.172,21,Online,West
ORD00824,Table Lamp,Home & Kitchen,22835.78,5,114178.9,22-02-2024,Wallet,4.1,February,2024,22835.78,17,Online,North
ORD00825,Shampoo,Beauty,5361.18,2,10722.36,16-10-2024,Net Banking,3,October,2024,2144.472,5,Wholesale,South
ORD00826,Jacket,Clothing,41996.61,2,83993.22,20-11-2024,COD,2.1,November,2024,16798.644,6,Wholesale,West
ORD00827,Perfume,Beauty,43606.83,4,174427.32,11-04-2024,Debit Card,3.6,April,2024,34885.464,13,Online,North
ORD00828,Smartwatch,Electronics,14290.07,5,71450.35,12-12-2024,Debit Card,2.3,December,2024,14290.07,7,Retail,East
ORD00829,Laptop,Electronics,32760.67,3,98282.01,26-06-2024,Net Banking,1,June,2024,19656.402,5,Wholesale,West
ORD00830,Comic Book,Books,26403.73,1,26403.73,08-11-2024,Debit Card,3.3,November,2024,5280.746,25,Online,North
ORD00831,Hair Dryer,Beauty,34069.64,1,34069.64,14-11-2024,Wallet,3,November,2024,6813.928,20,Online,West
ORD00832,Table Lamp,Home & Kitchen,47284.54,5,236422.7,01-03-2024,Net Banking,2.4,March,2024,47284.54,27,Wholesale,West
ORD00833,Smartwatch,Electronics,28678.88,4,114715.52,17-10-2024,Net Banking,3.7,October,2024,22943.104,10,Wholesale,West
ORD00834,Face Cream,Beauty,44918.35,5,224591.75,23-07-2024,Wallet,4.4,July,2024,44918.35,21,Wholesale,West
ORD00835,Hair Dryer,Beauty,31727.37,1,31727.37,11-11-2024,Debit Card,1.7,November,2024,6345.474,9,Retail,West
ORD00836,Bedsheet,Home & Kitchen,10766.58,3,32299.74,05-04-2024,Credit Card,4.2,April,2024,6459.948,9,Retail,West
ORD00837,Lipstick,Beauty,25288.2,4,101152.8,15-08-2024,Debit Card,4.8,August,2024,20230.56,10,Online,North
ORD00838,Laptop,Electronics,35506.5,5,177532.5,26-05-2024,UPI,4.5,May,2024,35506.5,7,Wholesale,East
ORD00839,Fiction Novel,Books,7682.98,4,30731.92,15-08-2024,COD,4.8,August,2024,6146.384,25,Retail,South
ORD00840,Smartphone,Electronics,32664.01,2,65328.02,22-03-2024,Net Banking,2.5,March,2024,13065.604,27,Wholesale,West
ORD00841,Table Lamp,Home & Kitchen,14359.56,3,43078.68,09-07-2024,Debit Card,2.3,July,2024,8615.736,9,Online,South
ORD00842,Sneakers,Clothing,3632.93,5,18164.65,24-08-2024,Credit Card,2.1,August,2024,3632.93,25,Retail,North
ORD00843,Mixer Grinder,Home & Kitchen,30519.71,1,30519.71,13-02-2024,Net Banking,3.2,February,2024,6103.942,9,Retail,West
ORD00844,Sofa Cover,Home & Kitchen,999.54,3,2998.62,03-01-2025,Debit Card,3.2,January,2025,599.724,14,Retail,East
ORD00845,Mixer Grinder,Home & Kitchen,15481.49,3,46444.47,20-05-2024,Wallet,2.1,May,2024,9288.894,14,Online,South
ORD00846,Table Lamp,Home & Kitchen,33814.72,2,67629.44,09-10-2024,Net Banking,1.3,October,2024,13525.888,23,Wholesale,West
ORD00847,Table Lamp,Home & Kitchen,13559.39,3,40678.17,15-09-2024,Net Banking,3.6,September,2024,8135.634,21,Retail,North
ORD00848,T-Shirt,Clothing,18461.51,3,55384.53,14-09-2024,COD,4.4,September,2024,11076.906,25,Online,East
ORD00849,Smartphone,Electronics,22868.39,4,91473.56,03-06-2024,Debit Card,1.3,June,2024,18294.712,18,Wholesale,South
ORD00850,Sofa Cover,Home & Kitchen,17795.7,2,35591.4,15-06-2024,COD,4.2,June,2024,7118.28,13,Online,South
ORD00851,Perfume,Beauty,20095.19,4,80380.76,13-01-2025,Credit Card,2.7,January,2025,16076.152,18,Wholesale,West
ORD00852,Cookware Set,Home & Kitchen,13998.81,2,27997.62,13-07-2024,Net Banking,2.7,July,2024,5599.524,5,Online,East
ORD00853,Mixer Grinder,Home & Kitchen,787.27,3,2361.81,06-04-2024,UPI,2.1,April,2024,472.362,23,Wholesale,East
ORD00854,Laptop,Electronics,47363.2,3,142089.6,12-11-2024,Credit Card,3.3,November,2024,28417.92,17,Retail,East
ORD00855,Sneakers,Clothing,9655.03,4,38620.12,16-11-2024,Credit Card,1.5,November,2024,7724.024,17,Wholesale,East
ORD00856,Cookware Set,Home & Kitchen,24151.49,1,24151.49,02-10-2024,UPI,4.8,October,2024,4830.298,8,Online,North
ORD00857,Comic Book,Books,3697.32,4,14789.28,27-02-2024,UPI,1.3,February,2024,2957.856,5,Online,East
ORD00858,Educational Book,Books,43840.04,5,219200.2,12-12-2024,Credit Card,3,December,2024,43840.04,21,Wholesale,South
ORD00859,Sofa Cover,Home & Kitchen,6494.62,5,32473.1,04-09-2024,UPI,2.6,September,2024,6494.62,12,Retail,South
ORD00860,Educational Book,Books,7761.67,1,7761.67,03-02-2025,UPI,4.8,February,2025,1552.334,6,Retail,North
ORD00861,Hair Dryer,Beauty,43300.52,4,173202.08,23-10-2024,COD,1.1,October,2024,34640.416,12,Wholesale,South
ORD00862,Sofa Cover,Home & Kitchen,36583.04,4,146332.16,18-04-2024,COD,2,April,2024,29266.432,11,Wholesale,South
ORD00863,Smartwatch,Electronics,43298.08,3,129894.24,28-07-2024,UPI,1.6,July,2024,25978.848,30,Online,East
ORD00864,Self-Help Book,Books,47427.3,5,237136.5,29-03-2024,Wallet,4,March,2024,47427.3,30,Retail,South
ORD00865,Smartphone,Electronics,32950.95,5,164754.75,26-07-2024,Net Banking,2.2,July,2024,32950.95,6,Wholesale,North
ORD00866,Face Cream,Beauty,14064.35,2,28128.7,19-04-2024,Net Banking,2.9,April,2024,5625.74,26,Retail,East
ORD00867,Lipstick,Beauty,49911.75,3,149735.25,18-05-2024,Wallet,3.1,May,2024,29947.05,26,Wholesale,West
ORD00868,Headphones,Electronics,40986.82,3,122960.46,22-01-2025,COD,3.5,January,2025,24592.092,7,Wholesale,East
ORD00869,Sofa Cover,Home & Kitchen,32863.88,4,131455.52,15-03-2024,Wallet,4.9,March,2024,26291.104,22,Retail,North
ORD00870,Perfume,Beauty,37424.59,4,149698.36,01-08-2024,Net Banking,1.2,August,2024,29939.672,16,Wholesale,East
ORD00871,Table Lamp,Home & Kitchen,36930.76,2,73861.52,15-05-2024,Debit Card,1.9,May,2024,14772.304,5,Wholesale,East
ORD00872,Cookbook,Books,40379.73,1,40379.73,02-11-2024,COD,3.8,November,2024,8075.946,26,Online,North
ORD00873,T-Shirt,Clothing,16938.75,5,84693.75,29-02-2024,Debit Card,3.2,February,2024,16938.75,16,Wholesale,East
